round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,94.52,0.2392709553360939,-0.034258436411619186,0.06,94.56302642822266,-0.021022395340741174,49.504950495049506,0.49504950495049505
1,97.83,0.06298173590237274,-0.002549381460994482,0.0,22.52863883972168,0.003979659072062825,49.00993366533776,0.9900663346622374
2,98.35,0.049956388313090426,-0.012185930274426937,0.04,5.518096446990967,0.006055836200795568,48.03947195761616,1.9605280423838412
3,98.62,0.03994843086705077,0.034640319645404816,0.08,2.778364896774292,-0.044067951508885275,47.08822667921243,2.911773320787564
4,98.84,0.034467084971815345,-0.008195696398615837,0.08,1.5872669219970703,-0.0010273558138388234,46.15581731933179,3.8441826806682124
5,98.9,0.03315968503988115,0.08614591509103775,0.04,1.0587471723556519,0.06112000111560841,45.241870901797974,4.758129098202025
6,98.94,0.031249027556192594,0.017357585951685905,0.1,0.7400732040405273,-0.0029817124887878865,44.346021835857876,5.653978164142126
7,99.07,0.028689434835291468,0.05974595621228218,0.06,0.5830027461051941,0.11921087638511003,43.467911769940294,6.532088230059707
8,99.06,0.028770290212053806,0.02124932035803795,0.06,0.4212474822998047,-0.02755022354501505,42.607189448310564,7.392810551689433
9,99.05,0.02866521535962238,0.05776076763868332,0.06,0.3544886112213135,0.027085627427631133,41.7635105705636,8.2364894294364
10,99.13,0.026972681538478354,0.11746223270893097,0.08,0.27630314230918884,0.09537062354043309,40.936537653899094,9.06346234610091
11,99.07,0.02597475033780793,0.04896688088774681,0.04,0.24226507544517517,0.03900928993018982,40.125939898123924,9.874060101876076
12,99.12,0.0267655571705458,0.008354268968105316,0.08,0.21962304413318634,0.022871566080125586,39.33139305332767,10.668606946672327
13,99.15,0.02544458685942809,0.06749891489744186,0.04,0.17934571206569672,0.08942821582839154,38.552579290178315,11.447420709821687
14,99.12,0.02619980016463087,0.01948792114853859,0.1,0.14955182373523712,0.0128129617759689,37.78918707278628,12.210812927213727
15,99.17,0.026275977308188158,0.11760284751653671,0.08,0.1467508226633072,0.09050039519431757,37.040911034085894,12.959088965914106
16,99.15,0.026823389651206526,0.0667523741722107,0.12,0.1392417550086975,0.047685286868243165,36.30745185368455,13.692548146315453
17,99.18,0.026162662211793215,0.03561456501483917,0.04,0.11619444936513901,0.007548983426740635,35.58851613813048,14.411483861869517
18,99.16,0.02571035989584561,0.09796081483364105,0.04,0.10282474011182785,0.027611357889667322,34.883816303551555,15.116183696448449
19,99.19,0.02583585953088441,0.12935476005077362,0.06,0.0880584791302681,0.09086329165241028,34.19307046061779,15.806929539382208
20,99.17,0.025276634892547736,0.11161855608224869,0.04,0.08696771413087845,0.044010154028666156,33.51600230178197,16.483997698218033
21,99.18,0.02683170066726816,0.09464971721172333,0.1,0.07871698588132858,0.08731647868166961,32.852340990752836,17.147659009247164
