round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,94.77,0.22693747891187668,0.12881334125995636,0.12,0.034769706428050995,0.029288505796930386,25.0,25.0
1,97.75,0.06653107004892081,0.1351332664489746,0.1,0.03939634561538696,0.1158627313580092,25.0,25.0
2,98.44,0.047500409122556445,0.1448473483324051,0.12,0.03841722384095192,0.10273080020499303,25.0,25.0
3,98.63,0.04116864546056604,0.15145833790302277,0.08,0.03826633840799332,0.06806750227728546,25.0,25.0
4,98.8,0.035545264001213946,0.09341173619031906,0.02,0.03945115581154823,0.08447782802996007,25.0,25.0
5,98.87,0.032578393426409454,0.14788253605365753,0.2,0.03499136492609978,0.0941719421497276,25.0,25.0
6,98.98,0.0319428941103688,0.1325288563966751,0.1,0.03947147727012634,0.13859081226750897,25.0,25.0
7,99.05,0.030404798748355825,0.13156025111675262,0.16,0.041188761591911316,0.1331165865570183,25.0,25.0
8,99.09,0.028699370070511942,0.13984902203083038,0.1,0.04062146693468094,0.09124822635694588,25.0,25.0
9,99.06,0.02794191458678106,0.19379310309886932,0.06,0.039414819329977036,0.09657704944486031,25.0,25.0
10,99.08,0.028637123920710293,0.1456918567419052,0.1,0.038749273866415024,0.12894827013461507,25.0,25.0
11,99.1,0.027996850124213962,0.15778037905693054,0.06,0.0391433984041214,0.10919059621798789,25.0,25.0
12,99.13,0.027320392196890315,0.1880834400653839,0.1,0.03893231973052025,0.1773482436389154,25.0,25.0
13,99.16,0.02636898544538999,0.1390504688024521,0.06,0.03857995942234993,0.0698180861040514,25.0,25.0
14,99.1,0.026065763286169386,0.17312662303447723,0.1,0.03723471611738205,0.09334946790303388,25.0,25.0
15,99.16,0.025950134269523552,0.17493996024131775,0.12,0.038815226405858994,0.11572173638472155,25.0,25.0
16,99.14,0.025582276907766936,0.1562228798866272,0.06,0.039482228457927704,0.08761141765440345,25.0,25.0
17,99.16,0.025612181786372094,0.10474953800439835,0.04,0.042513322085142136,0.10671939908549993,25.0,25.0
18,99.24,0.02468630260402715,0.14632685482501984,0.02,0.041563600301742554,0.09243906362603611,25.0,25.0
19,99.17,0.025217462198667634,0.10948536545038223,0.04,0.0407455675303936,0.0723940707405299,25.0,25.0
20,99.22,0.02525540664188593,0.1303863376379013,0.04,0.03699846565723419,0.04922011999762934,25.0,25.0
21,99.16,0.025270966850775584,0.1373765468597412,0.06,0.03931251913309097,0.09029104430409693,25.0,25.0
22,99.2,0.025380633424123517,0.15981647372245789,0.08,0.03870686516165733,0.09385025845758174,25.0,25.0
23,99.22,0.025050341814759305,0.1644771844148636,0.14,0.03743228316307068,0.09552113106755257,25.0,25.0
24,99.18,0.024522565316132387,0.1633208841085434,0.02,0.03986838832497597,0.13318471835619086,25.0,25.0
25,99.21,0.025132821028259058,0.17701607942581177,0.08,0.03824406862258911,0.13204087111087207,25.0,25.0
26,99.26,0.024208985917082464,0.11444330215454102,0.04,0.040833573788404465,0.07222090241763299,25.0,25.0
27,99.23,0.02390792056005157,0.20598280429840088,0.06,0.03913073241710663,0.14763675292212208,25.0,25.0
28,99.21,0.025419492606304994,0.13933445513248444,0.1,0.039553988724946976,0.08994358706950092,25.0,25.0
29,99.22,0.025239334640690503,0.19915831089019775,0.1,0.03969286382198334,0.09004815045573103,25.0,25.0
30,99.26,0.0251207351974801,0.2372267246246338,0.14,0.03626454249024391,0.16026265107404702,25.0,25.0
31,99.23,0.024861161188330153,0.07725957781076431,0.04,0.04081854596734047,0.05164831142208696,25.0,25.0
32,99.26,0.02455736529486312,0.17297907173633575,0.08,0.038426920771598816,0.15362998556183582,25.0,25.0
33,99.26,0.02421070700735727,0.172624871134758,0.1,0.04016277566552162,0.11287972396660545,25.0,25.0
34,99.25,0.024550263788198207,0.10093684494495392,0.1,0.03721708059310913,0.04014359971970339,25.0,25.0
35,99.25,0.02471934957103622,0.16389890015125275,0.08,0.039391666650772095,0.1486065602754756,25.0,25.0
36,99.29,0.023690060481304683,0.16155138611793518,0.08,0.03651787340641022,0.11573090031092605,25.0,25.0
37,99.29,0.023785737350999262,0.15259191393852234,0.04,0.037833862006664276,0.08025193824509816,25.0,25.0
38,99.29,0.02458902849326041,0.13834016025066376,0.06,0.04165342077612877,0.10015322184221812,25.0,25.0
39,99.29,0.024280609963118333,0.1672108918428421,0.08,0.040214817970991135,0.11395840274758415,25.0,25.0
40,99.26,0.02461355974952021,0.12982511520385742,0.12,0.04261704906821251,0.1400575883036427,25.0,25.0
41,99.3,0.024811859917971014,0.15500709414482117,0.04,0.0392192006111145,0.1356305154758294,25.0,25.0
42,99.26,0.024511688489564403,0.1693299412727356,0.1,0.03978368639945984,0.11767375227417272,25.0,25.0
43,99.29,0.023659177931863815,0.1904432326555252,0.14,0.03878410905599594,0.13262113689461436,25.0,25.0
44,99.25,0.024551735309649665,0.11445534974336624,0.12,0.036877285689115524,0.12390865856555668,25.0,25.0
45,99.32,0.024291315175536145,0.15185819566249847,0.06,0.0395868644118309,0.09450627604435141,25.0,25.0
46,99.29,0.02399079696591725,0.15895557403564453,0.04,0.037296537309885025,0.11519139905760972,25.0,25.0
47,99.3,0.0230579289029949,0.14650417864322662,0.12,0.03911042958498001,0.129493548645756,25.0,25.0
48,99.23,0.023758185091750785,0.10916217416524887,0.04,0.04168429970741272,0.08141508451978785,25.0,25.0
49,99.26,0.024205061688776914,0.16498631238937378,0.04,0.03851318359375,0.12035248245282446,25.0,25.0
