round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,95.91,0.19400346883535385,0.0,0.0,0.0,0.0,10.0,0.0
1,97.93,0.06076531463935971,0.0,0.0,0.0,0.0,10.0,0.0
2,98.48,0.04524509058722761,0.0,0.0,0.0,0.0,10.0,0.0
3,98.62,0.03796002802727744,0.0,0.0,0.0,0.0,10.0,0.0
4,98.81,0.033669405546062625,0.0,0.0,0.0,0.0,10.0,0.0
5,98.91,0.03205319186516572,0.0,0.0,0.0,0.0,10.0,0.0
6,98.9,0.031023714364058104,0.0,0.0,0.0,0.0,10.0,0.0
7,98.93,0.031295066555793165,0.0,0.0,0.0,0.0,10.0,0.0
8,99.06,0.028916394777566894,0.0,0.0,0.0,0.0,10.0,0.0
9,99.05,0.028163865109119796,0.0,0.0,0.0,0.0,10.0,0.0
10,99.11,0.02754501681389811,0.0,0.0,0.0,0.0,10.0,0.0
11,99.1,0.028068075127026533,0.0,0.0,0.0,0.0,10.0,0.0
12,99.1,0.027684964250662598,0.0,0.0,0.0,0.0,10.0,0.0
13,99.1,0.026251909557753243,0.0,0.0,0.0,0.0,10.0,0.0
14,99.12,0.02562475394430221,0.0,0.0,0.0,0.0,10.0,0.0
15,99.16,0.025851713100158668,0.0,0.0,0.0,0.0,10.0,0.0
16,99.16,0.026262795793043914,0.0,0.0,0.0,0.0,10.0,0.0
17,99.14,0.02467888410460437,0.0,0.0,0.0,0.0,10.0,0.0
18,99.1,0.025003722170434776,0.0,0.0,0.0,0.0,10.0,0.0
19,99.08,0.025452912972823833,0.0,0.0,0.0,0.0,10.0,0.0
20,99.18,0.024339737685298315,0.0,0.0,0.0,0.0,10.0,0.0
21,99.21,0.02464868554880377,0.0,0.0,0.0,0.0,10.0,0.0
22,99.19,0.02441802487876848,0.0,0.0,0.0,0.0,10.0,0.0
23,99.16,0.024934167274390347,0.0,0.0,0.0,0.0,10.0,0.0
24,99.11,0.0251527419203343,0.0,0.0,0.0,0.0,10.0,0.0
25,99.21,0.02352502421197569,0.0,0.0,0.0,0.0,10.0,0.0
26,99.14,0.024603242885964573,0.0,0.0,0.0,0.0,10.0,0.0
27,99.2,0.024018616849099634,0.0,0.0,0.0,0.0,10.0,0.0
28,99.16,0.024495485300057407,0.0,0.0,0.0,0.0,10.0,0.0
29,99.18,0.02492859751142387,0.0,0.0,0.0,0.0,10.0,0.0
30,99.18,0.024345519793717903,0.0,0.0,0.0,0.0,10.0,0.0
31,99.18,0.02468676921756196,0.0,0.0,0.0,0.0,10.0,0.0
32,99.17,0.02427920808029012,0.0,0.0,0.0,0.0,10.0,0.0
33,99.2,0.02526172545491718,0.0,0.0,0.0,0.0,10.0,0.0
34,99.14,0.024328196881875375,0.0,0.0,0.0,0.0,10.0,0.0
35,99.19,0.023683534324729045,0.0,0.0,0.0,0.0,10.0,0.0
36,99.24,0.023808223983776407,0.0,0.0,0.0,0.0,10.0,0.0
37,99.22,0.023727720864260483,0.0,0.0,0.0,0.0,10.0,0.0
38,99.2,0.024227778726207908,0.0,0.0,0.0,0.0,10.0,0.0
39,99.25,0.025787369054651572,0.0,0.0,0.0,0.0,10.0,0.0
40,99.23,0.02484343382485895,0.0,0.0,0.0,0.0,10.0,0.0
41,99.16,0.0249291815031831,0.0,0.0,0.0,0.0,10.0,0.0
42,99.12,0.025786661665766222,0.0,0.0,0.0,0.0,10.0,0.0
43,99.19,0.02524598332183741,0.0,0.0,0.0,0.0,10.0,0.0
44,99.26,0.025555490076243588,0.0,0.0,0.0,0.0,10.0,0.0
45,99.21,0.026538970258030713,0.0,0.0,0.0,0.0,10.0,0.0
46,99.13,0.02636932492073829,0.0,0.0,0.0,0.0,10.0,0.0
47,99.17,0.02526291013735099,0.0,0.0,0.0,0.0,10.0,0.0
48,99.21,0.02586857415633349,0.0,0.0,0.0,0.0,10.0,0.0
49,99.21,0.026005620829680994,0.0,0.0,0.0,0.0,10.0,0.0
