round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,88.9,0.5531867447376251,-0.0018528869841247797,0.0,108.2720947265625,-0.002821069858502007,7.529411764705882,0.47058823529411764
1,95.46,0.16470081627964975,-0.004183622542768717,0.0,39.79338836669922,0.017489402965227385,7.238699344287676,0.7613006557123239
2,96.67,0.11335375401973724,0.018194125965237617,0.0,12.016776084899902,-0.004540849944194678,6.549846024623855,1.4501539753761454
3,97.15,0.09323550691753626,0.04254034906625748,0.0,5.5236592292785645,0.033221598178769275,5.926545765453743,2.073454234546257
4,97.41,0.08040093253292144,0.09896409511566162,0.1,3.587343454360962,0.08094580683140816,5.362560368285115,2.6374396317148854
5,97.72,0.07380719732195139,-0.02410382777452469,0.0,2.326599359512329,-0.012815053541732969,4.852245277701067,3.1477547222989326
6,97.81,0.0700234426451847,-0.0004820190370082855,0.0,1.7569642066955566,0.030548695061888877,4.390493088752212,3.609506911247788
7,98.0,0.06494418454915285,0.045410748571157455,0.1,1.4503417015075684,-0.0028517988936551265,3.972682430331276,4.027317569668724
8,97.66,0.07111369308903813,0.011283429339528084,0.0,1.234584093093872,0.007668238977265992,3.5946317129377725,4.4053682870622275
9,97.96,0.06035998756997287,0.03994550555944443,0.0,1.1536146402359009,0.02462981971469311,3.252557277924793,4.747442722075207
10,98.32,0.05293897214643657,0.044001221656799316,0.0,0.9532457590103149,0.002438675155251353,2.9430355293715387,5.056964470628461
11,98.01,0.06005938988123089,0.07244105637073517,0.0,0.9006612300872803,0.03187684181220625,2.6629686695846364,5.337031330415364
12,98.07,0.0610196881595999,0.06029142439365387,0.0,0.6734506487846375,0.11405761220953715,2.409553695297617,5.5904463047023825
13,98.17,0.05869542054608464,-0.043388184159994125,0.0,0.7119008302688599,-0.07527913867062311,2.1802543442721007,5.8197456557279
14,97.82,0.06448789424337446,-0.01287134550511837,0.0,0.6532260179519653,-0.03144230237669414,1.972775711532852,6.027224288467148
15,97.83,0.06836669424921274,0.02589603327214718,0.0,0.6321301460266113,0.045195687177426065,1.7850412811874385,6.214958718812562
16,97.29,0.08414291917607188,0.09485083073377609,0.0,0.5266671180725098,0.06598121494735973,1.615172143957243,6.384827856042757
17,96.78,0.10343131487742066,0.0010677110403776169,0.0,0.5845464468002319,-0.046248965945555325,1.4614681924218773,6.5385318075781225
18,97.39,0.07818057131618261,0.034459374845027924,0.0,0.5508559346199036,0.008544937852145032,1.3223911057726923,6.6776088942273075
19,93.1,0.20828054337501525,0.04941346496343613,0.0,0.5067991614341736,0.051532840971515635,1.1965489537810805,6.803451046218919
