round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,96.16,0.2133020132303238,-0.0009608305990695953,0.08,97.69742584228516,-0.039034764648959365,49.504950495049506,0.49504950495049505
1,97.99,0.05902681289445609,-0.003343780990689993,0.02,5.8329854011535645,-0.013531035080405983,48.03947195761616,1.9605280423838412
2,98.53,0.04314326882809401,0.07226935029029846,0.08,1.5532282590866089,0.04401491030558208,46.15581731933179,3.8441826806682124
3,98.79,0.03622274478385225,0.06402768194675446,0.06,0.7391889691352844,0.023515730327565536,44.346021835857876,5.653978164142126
4,98.93,0.03306112376600504,0.008720215409994125,0.04,0.44813939929008484,-0.023083905207152044,42.607189448310564,7.392810551689433
5,99.02,0.030679423408722505,0.14466720819473267,0.14,0.27362513542175293,0.09640803975151815,40.936537653899094,9.06346234610091
6,99.02,0.02978159900046885,0.07849450409412384,0.0,0.20748403668403625,0.04249974973516752,39.33139305332767,10.668606946672327
7,99.05,0.02743133564933669,0.1007184311747551,0.1,0.15343692898750305,0.055234693628531284,37.78918707278628,12.210812927213727
8,99.05,0.027378181299217978,0.1795421987771988,0.1,0.11922908574342728,0.11512822275114015,36.30745185368455,13.692548146315453
9,99.12,0.0262219498046441,0.13577739894390106,0.02,0.09756197035312653,0.13811506006604998,34.883816303551555,15.116183696448449
10,99.15,0.025152484653203282,0.0899505540728569,0.08,0.09348976612091064,0.0799442245600195,33.51600230178197,16.483997698218033
11,99.19,0.025239510787383186,0.10054291784763336,0.12,0.07441368699073792,0.053562899645545316,32.20182105415707,17.79817894584293
12,99.13,0.025288657286565284,0.1274176985025406,0.04,0.06089010462164879,0.0912029545693378,30.939169590307042,19.060830409692958
13,99.14,0.02453725487134652,0.22691898047924042,0.08,0.05282606929540634,0.21349557467031033,29.726027398509718,20.273972601490282
14,99.2,0.025014152108924465,0.2123916745185852,0.08,0.05318637937307358,0.1638161626756274,28.560453192440743,21.439546807559257
15,99.21,0.02448710247843992,0.17193783819675446,0.06,0.0488283671438694,0.10706907259572693,27.440581804701324,22.559418195298676
16,99.2,0.025155805576726562,0.17832499742507935,0.06,0.04450710117816925,0.09866049794982051,26.364621202152428,23.635378797847572
17,99.22,0.024452596332423856,0.18251685798168182,0.08,0.04226452857255936,0.17482933432542797,25.330849618279476,24.669150381720524
18,99.22,0.02455613652675529,0.23624524474143982,0.16,0.03732690215110779,0.1277985460235782,24.337612797998585,25.662387202001412
19,99.16,0.024745831088302656,0.17900235950946808,0.1,0.037207987159490585,0.16102153871285688,23.38332135049546,26.61667864950454
20,99.18,0.023707892523001647,0.1530781090259552,0.04,0.03443730250000954,0.11874321732500015,22.466448205861077,27.533551794138923
21,99.2,0.023671472565487784,0.20600415766239166,0.08,0.030018197372555733,0.18476116268309797,21.585526171453985,28.414473828546015
22,99.2,0.025067867777316132,0.2182893007993698,0.06,0.027226688340306282,0.16271270643113384,20.73914558407907,29.260854415920935
23,99.2,0.02431154311261198,0.2841193974018097,0.06,0.02593841776251793,0.1997505569326347,19.925952054225707,30.074047945774296
24,99.25,0.02375979497084627,0.17217472195625305,0.06,0.02652731165289879,0.1543995063432797,19.144644298755605,30.855355701244395
25,99.2,0.023631641562387812,0.23899458348751068,0.14,0.025466538965702057,0.1698580288693558,18.393972058572118,31.606027941427882
