round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,96.32,0.20309203940629958,0.09976691007614136,0.1,91.97177124023438,0.027448673297564136,49.504950495049506,0.49504950495049505
1,98.14,0.05883135168347508,-0.04230280593037605,0.0,6.146295070648193,-0.008487040764032387,48.03947195761616,1.9605280423838412
2,98.48,0.04638216830459423,0.005700372159481049,0.08,1.43880295753479,-0.0032382277165936293,46.15581731933179,3.8441826806682124
3,98.73,0.038087292602588425,0.056032221764326096,0.08,0.6834839582443237,0.04370009955808958,44.346021835857876,5.653978164142126
4,98.88,0.034311707727308384,0.0585755854845047,0.04,0.42069560289382935,0.09419841294743243,42.607189448310564,7.392810551689433
5,98.91,0.03295220506775658,0.020133256912231445,0.02,0.2585320472717285,-0.014921411862204432,40.936537653899094,9.06346234610091
6,99.03,0.03031301553794183,0.04033416509628296,0.08,0.2159101963043213,0.06274400821167474,39.33139305332767,10.668606946672327
7,99.03,0.030268950536835475,0.06901364773511887,0.08,0.1470966786146164,0.06862373765671434,37.78918707278628,12.210812927213727
8,99.08,0.02895179820806661,0.10386709868907928,0.02,0.12439286708831787,0.06242772824775272,36.30745185368455,13.692548146315453
9,99.11,0.028193353949041922,0.06254693120718002,0.1,0.10838893055915833,0.03285449328717503,34.883816303551555,15.116183696448449
10,99.07,0.027046828806604025,0.09881085902452469,0.02,0.09008632600307465,0.052131683627400734,33.51600230178197,16.483997698218033
11,99.11,0.027293288214548374,0.13968004286289215,0.1,0.07097295671701431,0.08703595795152383,32.20182105415707,17.79817894584293
12,99.11,0.02739344001226127,0.062426693737506866,0.1,0.07575118541717529,0.012636506392585586,30.939169590307042,19.060830409692958
13,99.07,0.02698724645496404,0.09912783652544022,0.08,0.05979272723197937,0.07982150763519406,29.726027398509718,20.273972601490282
14,99.16,0.025888359360667527,0.09621628373861313,0.08,0.05298679694533348,0.11513093706623875,28.560453192440743,21.439546807559257
15,99.06,0.029036422043129277,0.09442848712205887,0.06,0.05079358071088791,0.08324251583640999,27.440581804701324,22.559418195298676
16,99.17,0.02560857894908404,0.08377915620803833,0.12,0.04184824228286743,0.050662367589982035,26.364621202152428,23.635378797847572
17,99.15,0.025747231559507783,0.04910336434841156,0.02,0.0420822836458683,0.08094431271300526,25.330849618279476,24.669150381720524
18,99.12,0.025500772190510907,0.11061654984951019,0.06,0.04256559535861015,0.11146359854433024,24.337612797998585,25.662387202001412
19,99.15,0.025919864774412417,0.11369122564792633,0.08,0.034291233867406845,0.10943951634391218,23.38332135049546,26.61667864950454
20,99.17,0.025908437663913354,0.11882045865058899,0.08,0.032197702676057816,0.06916109734031983,22.466448205861077,27.533551794138923
21,99.22,0.025096199611239718,0.11099700629711151,0.08,0.032291289418935776,0.0532218671200818,21.585526171453985,28.414473828546015
22,99.16,0.026596922782117328,0.09506779164075851,0.12,0.03090084157884121,0.06581484486319603,20.73914558407907,29.260854415920935
23,99.24,0.02507634159817826,0.1188308373093605,0.06,0.028714336454868317,0.08201377776383266,19.925952054225707,30.074047945774296
24,99.28,0.026357336863628008,0.10064971446990967,0.06,0.028691278770565987,0.04001988671594269,19.144644298755605,30.855355701244395
25,99.26,0.02440618588942889,0.10812785476446152,0.02,0.025624919682741165,0.055263305995946956,18.393972058572118,31.606027941427882
26,99.22,0.025644132123602323,0.11507287621498108,0.08,0.02498493902385235,0.056994142557821134,17.672734097939006,32.327265902060994
27,99.26,0.024713455657905434,0.12148752063512802,0.1,0.024008721113204956,0.06251585633155086,16.979776282246956,33.02022371775305
28,99.24,0.02509377018205705,0.09991832077503204,0.08,0.02307620272040367,0.11748835708234535,16.313989731151974,33.68601026884803
29,99.31,0.023823470077858656,0.14544528722763062,0.12,0.022434266284108162,0.08738665244265947,15.674309044130265,34.32569095586973
30,99.29,0.02415949861285262,0.16156011819839478,0.06,0.02208295837044716,0.16997698559620056,15.05971059561011,34.940289404389894
31,99.25,0.025000934697729828,0.1554584801197052,0.1,0.02091510035097599,0.12212839158651967,14.46921089695253,35.53078910304747
32,99.25,0.024400137008730963,0.1271696388721466,0.18,0.02078815922141075,0.1047001976718647,13.901865022659706,36.098134977340294
33,99.24,0.025371594831478432,0.20780456066131592,0.12,0.019439810886979103,0.11499345327119793,13.356765098292517,36.64323490170748
34,99.18,0.0243340240833335,0.1811060607433319,0.0,0.019042382016777992,0.18556390269703313,12.833038847677795,37.16696115232221
35,99.23,0.025038649464726403,0.16586114466190338,0.12,0.018987752497196198,0.16587403685392452,12.329848197080324,37.670151802919676
36,99.22,0.024543298508083535,0.2112678587436676,0.12,0.018522366881370544,0.1486252865594587,11.846387934106088,38.15361206589391
37,99.23,0.0252844006124762,0.1423213928937912,0.06,0.01842067576944828,0.11376107951050689,11.381884419190637,38.618115580809366
38,99.22,0.02469447276673927,0.19111110270023346,0.06,0.018276914954185486,0.09181818272370812,10.935594347610737,39.06440565238926
39,99.23,0.025693214353118856,0.12612348794937134,0.1,0.019479256123304367,0.062210732451703867,10.506803560038236,39.493196439961764
40,99.25,0.02511070669718174,0.18608197569847107,0.08,0.01639862358570099,0.11315578724351591,10.094825899732768,39.90517410026723
41,99.21,0.02483192194284202,0.17637832462787628,0.04,0.01704786904156208,0.1172329375413684,9.699002114544596,40.3009978854554
42,99.28,0.0238191394704445,0.18674498796463013,0.1,0.016072716563940048,0.12730102949738356,9.318698801970498,40.6813011980295
43,99.23,0.02497847130648588,0.17371882498264313,0.08,0.015251684933900833,0.15736144666520244,8.953307395574662,41.04669260442534
44,99.28,0.024654282144573516,0.16824673116207123,0.06,0.016501015052199364,0.14332930917443484,8.602243191152526,41.397756808847475
45,99.24,0.025404196762222,0.21825569868087769,0.12,0.015115107409656048,0.13110669848142786,8.264944411079327,41.73505558892067
46,99.24,0.026510560704755336,0.17778849601745605,0.06,0.0162938442081213,0.1275562000186267,7.940871305346033,42.059128694653964
47,99.28,0.024924193301761263,0.18650305271148682,0.06,0.015074633993208408,0.1491578899661483,7.629505287844195,42.3704947121558
48,99.24,0.02532251116863172,0.20448791980743408,0.08,0.01515258476138115,0.11519732572727458,7.330348106517509,42.669651893482495
49,99.26,0.025423453642641654,0.17216292023658752,0.06,0.015000700019299984,0.15305093997478925,7.04292104605225,42.95707895394775
