round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,90.28,0.5077500144958496,0.05536244809627533,0.0,1.2690348625183105,0.03743882207689431,4.0,4.0
1,95.28,0.17057011424303054,0.04078967869281769,0.0,1.505594253540039,0.014917377742516582,4.0,4.0
2,96.52,0.12069349370002747,0.01386558823287487,0.0,1.4368516206741333,-0.0020753802655845265,4.0,4.0
3,97.15,0.09471879141181708,0.029138803482055664,0.1,1.416058897972107,0.0028274447636877434,4.0,4.0
4,97.47,0.08561464985609055,-0.02495967410504818,0.0,1.41068434715271,-0.02601638649456415,4.0,4.0
5,97.79,0.06953224187940359,-0.007200163789093494,0.0,1.504593014717102,0.017271510698136785,4.0,4.0
6,97.97,0.06131866938248277,0.038897112011909485,0.0,1.3763777017593384,0.06797180399357927,4.0,4.0
7,97.92,0.062455698747932914,0.008933301083743572,0.1,1.5878099203109741,-0.01098480830211871,4.0,4.0
8,98.21,0.055943009075522424,0.06448960304260254,0.0,1.5196468830108643,0.07445348884117671,4.0,4.0
9,98.41,0.050400407764315605,0.05922212451696396,0.0,1.5199451446533203,0.08109708631970251,4.0,4.0
10,98.32,0.050429191992804406,0.030125536024570465,0.0,1.5588501691818237,0.04941672107747851,4.0,4.0
11,98.4,0.048596990742348134,0.036552295088768005,0.0,1.3181554079055786,0.03925995319425083,4.0,4.0
12,98.5,0.045177129234187305,0.04329545423388481,0.0,1.4604613780975342,-0.00720316972238782,4.0,4.0
13,98.48,0.046683156004548074,0.03716779127717018,0.0,1.359315037727356,0.05666247317434918,4.0,4.0
14,98.47,0.0472352862900123,0.07158893346786499,0.0,1.4994512796401978,0.0668545769578056,4.0,4.0
15,98.68,0.041889235799387095,-0.012853358872234821,0.0,1.4740508794784546,-0.012880720045540727,4.0,4.0
16,98.59,0.043784714154945684,0.0635884702205658,0.0,1.4106242656707764,0.03256884275051261,4.0,4.0
17,98.68,0.04208192343953997,0.022911984473466873,0.0,1.5304250717163086,0.013476450038650665,4.0,4.0
18,98.7,0.03995961797088385,0.04813024029135704,0.0,1.4974640607833862,0.0589945678835265,4.0,4.0
19,98.7,0.03923817794788629,-0.005290213972330093,0.0,1.5332131385803223,-0.02375277221218673,4.0,4.0
