round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,95.33,0.2216119851708412,0.04686909168958664,0.1,98.35875701904297,0.03889240006713572,49.504950495049506,0.49504950495049505
1,97.99,0.06262356148250402,0.012407021597027779,0.08,5.939035892486572,0.0356495156815197,48.03947195761616,1.9605280423838412
2,98.52,0.045301483896467834,-0.007108455058187246,0.04,1.6153552532196045,-0.01586387684878476,46.15581731933179,3.8441826806682124
3,98.67,0.038929379496607,0.09297052770853043,0.08,0.6733198165893555,0.07117798287043056,44.346021835857876,5.653978164142126
4,98.88,0.03465323453966994,0.01992839202284813,0.04,0.4274046719074249,-0.02078961169356827,42.607189448310564,7.392810551689433
5,98.86,0.03296994990513195,0.04102250188589096,0.08,0.2809300124645233,0.04127305362440753,40.936537653899094,9.06346234610091
6,99.01,0.031377183913544285,0.020715486258268356,0.16,0.21660679578781128,0.01874884517098442,39.33139305332767,10.668606946672327
7,99.07,0.02906119567945134,0.10321646183729172,0.06,0.1529099941253662,0.0894289379856196,37.78918707278628,12.210812927213727
8,99.07,0.029501831150217914,0.07663086801767349,0.04,0.12248397618532181,0.06631086727098777,36.30745185368455,13.692548146315453
9,99.16,0.028439953050611075,0.10831375420093536,0.04,0.10877122730016708,0.06568978715287271,34.883816303551555,15.116183696448449
10,99.05,0.028193880490006994,0.0838167816400528,0.04,0.08548358082771301,0.062197210680157565,33.51600230178197,16.483997698218033
11,99.15,0.027447188846510834,0.09807588905096054,0.06,0.07598656415939331,0.10743518140838589,32.20182105415707,17.79817894584293
12,99.16,0.027028794738580473,0.1245117038488388,0.04,0.06587491929531097,0.05713772733634049,30.939169590307042,19.060830409692958
13,99.21,0.02687292409527581,0.14391203224658966,0.08,0.054402608424425125,0.05256739345566178,29.726027398509718,20.273972601490282
14,99.14,0.026240991832624423,0.1058584600687027,0.06,0.05396902933716774,0.046061777811644465,28.560453192440743,21.439546807559257
15,99.15,0.026345281961350702,0.13448816537857056,0.04,0.047599487006664276,0.10701202217470926,27.440581804701324,22.559418195298676
16,99.25,0.02579238949433784,0.18522880971431732,0.14,0.04251262918114662,0.13872271802051228,26.364621202152428,23.635378797847572
17,99.16,0.025882076271012192,0.21343207359313965,0.12,0.039435889571905136,0.14579405669581694,25.330849618279476,24.669150381720524
18,99.18,0.025684560616032102,0.12308421730995178,0.1,0.03818346932530403,0.09082026104240658,24.337612797998585,25.662387202001412
19,99.2,0.025181335679907352,0.1747913658618927,0.18,0.03583109751343727,0.12274822660596563,23.38332135049546,26.61667864950454
20,99.23,0.025587708476367696,0.15983819961547852,0.1,0.034284576773643494,0.12991802768402186,22.466448205861077,27.533551794138923
21,99.24,0.02499630243437641,0.24342510104179382,0.14,0.029862206429243088,0.1400079835726662,21.585526171453985,28.414473828546015
22,99.29,0.024743569748809386,0.20569895207881927,0.12,0.030770394951105118,0.1097950667198573,20.73914558407907,29.260854415920935
23,99.21,0.025029404524396524,0.12435735762119293,0.02,0.02796531654894352,0.11611854933056026,19.925952054225707,30.074047945774296
24,99.22,0.025815227094979493,0.144630566239357,0.08,0.029732923954725266,0.13434305855001785,19.144644298755605,30.855355701244395
25,99.3,0.024974949901174114,0.23177242279052734,0.14,0.02176803909242153,0.16813533525277743,18.393972058572118,31.606027941427882
26,99.25,0.025165784378550597,0.2289588749408722,0.08,0.022465333342552185,0.17336863437079936,17.672734097939006,32.327265902060994
27,99.27,0.024858176637919678,0.19037988781929016,0.12,0.02177499793469906,0.15456719623203263,16.979776282246956,33.02022371775305
28,99.21,0.02496564573866417,0.15169847011566162,0.02,0.02349456027150154,0.14354799830467366,16.313989731151974,33.68601026884803
29,99.21,0.025576678338681814,0.1551157832145691,0.1,0.02083711512386799,0.09949613347059302,15.674309044130265,34.32569095586973
30,99.18,0.025531520393198663,0.1990632265806198,0.1,0.021706676110625267,0.11699116428180469,15.05971059561011,34.940289404389894
31,99.25,0.024894193407328565,0.20537960529327393,0.06,0.020631752908229828,0.16442013513802914,14.46921089695253,35.53078910304747
