round,accuracy,loss,shap_cosine,shap_topk,shap_mse,shap_spearman,epsilon_w,epsilon_s
0,95.78,0.1966316223859787,0.022537630051374435,0.04,97.3965835571289,0.015145031583172838,49.504950495049506,0.49504950495049505
1,97.96,0.06118480032701045,-0.02931000478565693,0.02,6.29220724105835,-0.0028912934234386336,48.03947195761616,1.9605280423838412
2,98.45,0.044535229746159165,-0.002534375060349703,0.02,1.5840494632720947,-0.026569509127320305,46.15581731933179,3.8441826806682124
3,98.77,0.03743775412410032,0.03185407072305679,0.1,0.7395468950271606,-0.0027232300050849833,44.346021835857876,5.653978164142126
4,98.82,0.0349067754839547,0.005158411338925362,0.04,0.4613179564476013,0.015211719067889255,42.607189448310564,7.392810551689433
5,98.94,0.030274507876404094,0.12488645315170288,0.08,0.2888221740722656,0.04729828529991687,40.936537653899094,9.06346234610091
6,98.97,0.029219371124182363,0.06325741112232208,0.14,0.18411508202552795,0.014271221337206088,39.33139305332767,10.668606946672327
7,99.04,0.02814886614489951,0.08434053510427475,0.06,0.16135592758655548,0.03743862286110725,37.78918707278628,12.210812927213727
8,99.0,0.027124296516150934,0.03241247683763504,0.02,0.13366471230983734,-0.008050982308143991,36.30745185368455,13.692548146315453
9,99.08,0.026230957474338356,0.09317728877067566,0.12,0.10995613783597946,0.034162544144973314,34.883816303551555,15.116183696448449
10,99.08,0.02683821417670988,0.1607365608215332,0.08,0.08190995454788208,0.11807661639954319,33.51600230178197,16.483997698218033
11,99.08,0.026502579835476353,0.08861827105283737,0.08,0.08022800087928772,0.08312550146348899,32.20182105415707,17.79817894584293
12,99.11,0.026317789332936808,0.07928262650966644,0.04,0.06866001337766647,0.058679856743927526,30.939169590307042,19.060830409692958
13,99.05,0.025779538017668528,0.09220658242702484,0.06,0.05907659977674484,0.03829853780592697,29.726027398509718,20.273972601490282
14,99.11,0.02447315613392857,0.1535710096359253,0.08,0.04768829792737961,0.17399222958822594,28.560453192440743,21.439546807559257
